Start_Lat,Start_Lng,Distance(mi),Temperature(F),Humidity(%),Visibility(mi),Wind_Direction,Weather_Condition,day_of_week_acc,Nautical_Twilight,season_acc,cible,year_acc
38.8,-77.2,0.0,41.0,66.0,10.0,0.20179659383577014,Partly Cloudy,4,Night,winter,0,2018
42.7,-71.5,0.0,62.0,78.0,10.0,0.20179659383577014,Overcast,2,Night,summer,0,2018
26.1,-80.2,1.0,65.0,78.0,10.0,0.3339655775837599,Clear,5,Night,spring,0,2018
47.6,-122.3,0.0,64.0,65.0,10.0,0.19946047525166746,Mostly Cloudy,3,Day,summer,0,2017
32.7,-97.3,2.0,60.0,83.0,10.0,0.19551397248314875,Other,6,Night,spring,1,2017
41.9,-87.6,1.0,31.0,85.0,10.0,0.1726279818900893,Clear,4,Night,spring,1,2018
45.0,-123.0,1.0,66.0,56.0,10.0,0.1726279818900893,Clear,4,Day,summer,0,2018
40.5,-74.4,1.0,20.0,56.0,10.0,0.3339655775837599,Clear,4,Day,winter,1,2017
32.9,-117.2,0.0,63.0,63.0,10.0,0.33470568403507506,Mostly Cloudy,2,Day,spring,0,2016
28.6,-81.3,0.0,86.0,77.0,10.0,0.1726279818900893,Overcast,4,Day,autumn,0,2017
33.8,-84.4,1.0,56.0,87.0,10.0,0.19551397248314875,Clear,4,Night,autumn,1,2016
40.6,-111.8,0.0,22.0,99.0,2.0,0.33470568403507506,Overcast,2,Day,winter,0,2019
39.8,-105.1,0.0,50.0,14.0,50.0,0.35196423784104736,Scattered Clouds,5,Day,autumn,1,2016
44.2,-88.4,0.0,45.0,37.0,10.0,0.19946047525166746,Clear,6,Day,autumn,1,2018
30.1,-95.5,1.0,80.0,64.0,10.0,0.2012560380538422,Scattered Clouds,4,Day,autumn,1,2018
33.9,-117.6,1.0,82.0,54.0,10.0,0.2854639026097902,Clear,6,Day,summer,0,2018
44.9,-123.0,0.0,54.0,75.0,10.0,0.19946047525166746,Overcast,6,Day,autumn,0,2018
42.4,-87.9,0.0,60.0,90.0,2.0,0.33470568403507506,Other,2,Day,autumn,0,2016
44.5,-122.8,0.0,68.0,40.0,10.0,0.19551397248314875,Clear,6,Day,spring,0,2019
40.2,-110.8,0.0,,,,0.14172863575095576,Other,3,Night,winter,0,2018
34.2,-118.1,0.0,,,,0.14172863575095576,Other,1,Day,autumn,0,2019
45.2,-93.0,2.0,,,,0.14172863575095576,Other,4,Night,summer,1,2018
33.7,-84.1,1.0,70.0,93.0,0.0,0.16782070524190654,Light Rain,2,Day,spring,0,2018
34.0,-118.1,0.0,70.0,55.0,10.0,0.3154141116184914,Overcast,0,Day,spring,0,2016
35.3,-80.8,0.0,61.0,52.0,10.0,0.3339655775837599,Clear,1,Day,spring,0,2017
42.4,-83.2,0.0,82.0,35.0,10.0,0.2012560380538422,Clear,4,Day,autumn,0,2016
36.0,-87.3,0.0,63.0,55.0,10.0,0.19946047525166746,Clear,2,Day,autumn,0,2017
37.9,-121.3,0.0,65.0,68.0,10.0,0.16782070524190654,Clear,1,Day,spring,0,2017
32.7,-117.1,0.0,82.0,62.0,10.0,0.11216944406164672,Partly Cloudy,3,Day,autumn,0,2019
43.0,-88.1,1.0,39.0,81.0,10.0,0.2854639026097902,Other,3,Day,spring,0,2017
43.9,-120.8,0.0,52.0,54.0,10.0,0.16782070524190654,Clear,5,Night,autumn,0,2018
41.3,-73.1,3.0,26.0,37.0,10.0,0.17427911846260802,Overcast,2,Day,spring,0,2019
45.5,-122.7,0.0,44.0,73.0,10.0,0.19946047525166746,Overcast,6,Day,winter,1,2019
34.9,-117.1,0.0,64.0,12.0,10.0,0.1260522790801609,Fair,1,Day,autumn,0,2019
25.9,-80.2,0.0,78.0,90.0,10.0,0.1978658207971211,Clear,5,Night,summer,1,2018
39.9,-75.1,0.0,50.0,93.0,6.0,0.19551397248314875,Light Rain,4,Day,spring,0,2017
35.8,-120.7,0.0,65.0,34.0,10.0,0.35196423784104736,Clear,0,Day,autumn,0,2017
34.0,-118.3,0.0,68.0,68.0,10.0,0.1934317088257318,Fair,6,Day,spring,1,2019
33.7,-84.2,1.0,44.0,35.0,10.0,0.16782070524190654,Partly Cloudy,2,Day,autumn,1,2018
41.1,-81.5,0.0,73.0,31.0,10.0,0.19946047525166746,Clear,4,Day,autumn,1,2017
40.5,-74.3,1.0,43.0,69.0,10.0,0.2854639026097902,Clear,4,Day,autumn,1,2018
40.4,-74.0,0.0,83.0,60.0,10.0,0.1934317088257318,Clear,6,Night,summer,1,2018
40.1,-75.0,0.0,49.0,44.0,10.0,0.19946047525166746,Clear,1,Day,winter,0,2017
41.9,-83.4,1.0,85.0,56.0,10.0,0.17427911846260802,Overcast,1,Day,summer,1,2016
25.9,-80.3,1.0,80.0,71.0,10.0,0.20179659383577014,Mostly Cloudy,2,Day,winter,1,2018
32.9,-117.1,0.0,75.0,41.0,10.0,0.16782070524190654,Fair,5,Day,autumn,0,2019
39.4,-85.2,1.0,52.0,89.0,10.0,0.1726279818900893,Overcast,4,Day,autumn,1,2016
33.2,-84.8,7.0,60.0,87.0,10.0,0.07512959899967943,Fair,5,Day,autumn,1,2019
39.9,-75.1,0.0,71.0,26.0,10.0,0.175655015598652,Clear,2,Day,spring,1,2016
43.9,-116.4,1.0,20.0,92.0,5.0,0.3339655775837599,Clear,0,Day,winter,0,2017
40.7,-111.8,0.0,33.0,100.0,0.0,0.11216944406164672,Fog,5,Night,winter,0,2019
40.8,-73.8,0.0,66.0,100.0,6.0,0.1978658207971211,Other,0,Night,summer,0,2017
40.8,-111.4,0.0,,,,0.14172863575095576,Other,1,Night,winter,0,2019
40.5,-74.3,0.0,62.0,81.0,10.0,0.19551397248314875,Overcast,1,Day,autumn,0,2016
43.2,-86.2,1.0,60.0,90.0,10.0,0.17427911846260802,Overcast,5,Day,autumn,1,2018
45.3,-121.7,0.0,35.0,54.0,10.0,0.1260522790801609,Other,3,Day,winter,0,2019
36.2,-115.1,0.0,79.0,15.0,10.0,0.16782070524190654,Clear,2,Day,autumn,0,2016
43.8,-88.1,0.0,63.0,75.0,10.0,0.16782070524190654,Clear,2,Day,summer,1,2017
44.9,-93.4,0.0,73.0,87.0,10.0,0.3339655775837599,Scattered Clouds,1,Day,summer,0,2016
41.4,-73.8,1.0,34.0,60.0,10.0,0.11216944406164672,Fair,3,Day,spring,0,2019
33.9,-118.2,0.0,75.0,60.0,10.0,0.3339655775837599,Clear,4,Day,summer,0,2017
33.6,-112.3,0.0,72.0,27.0,10.0,0.3154141116184914,Mostly Cloudy,3,Day,spring,1,2018
41.3,-112.0,0.0,72.0,51.0,10.0,0.1978658207971211,Mostly Cloudy,3,Day,summer,0,2017
34.2,-78.0,0.0,74.0,40.0,10.0,0.17427911846260802,Clear,4,Day,autumn,0,2016
40.5,-74.5,0.0,77.0,76.0,9.0,0.33470568403507506,Overcast,3,Day,summer,1,2017
34.1,-117.9,0.0,50.0,66.0,10.0,0.1934317088257318,Fair,4,Night,winter,0,2019
40.6,-111.9,0.0,53.0,64.0,10.0,0.20179659383577014,Fair,1,Day,autumn,0,2019
44.1,-123.1,0.0,57.0,89.0,10.0,0.20179659383577014,Light Rain,2,Day,autumn,0,2019
40.3,-111.7,0.0,95.0,11.0,10.0,0.11207069872824872,Partly Cloudy,0,Day,autumn,0,2019
34.0,-117.3,0.0,102.0,10.0,10.0,0.11216944406164672,Fair,5,Day,autumn,0,2019
40.9,-74.0,1.0,47.0,86.0,4.0,0.35196423784104736,Other,3,Night,spring,0,2018
40.8,-80.3,15.0,39.0,93.0,4.0,0.2854639026097902,Clear,1,Night,autumn,1,2018
42.2,-88.0,0.0,69.0,63.0,10.0,0.33470568403507506,Overcast,3,Day,autumn,0,2016
34.3,-118.5,1.0,76.0,64.0,10.0,0.3339655775837599,Clear,0,Day,summer,0,2018
40.7,-73.8,0.0,77.0,71.0,10.0,0.16782070524190654,Scattered Clouds,0,Night,summer,1,2017
44.3,-121.2,0.0,51.0,80.0,10.0,0.07512959899967943,Cloudy,3,Day,spring,0,2019
38.8,-102.9,1.0,17.0,84.0,8.0,0.3154141116184914,Mostly Cloudy,1,Day,winter,0,2018
40.1,-111.6,0.0,31.0,61.0,10.0,0.33470568403507506,Partly Cloudy,3,Day,winter,0,2018
44.4,-121.2,0.0,71.0,26.0,10.0,0.11207069872824872,Cloudy,0,Day,spring,0,2019
32.9,-97.3,0.0,,,,0.33470568403507506,Other,2,Day,autumn,0,2017
33.7,-117.9,0.0,55.0,72.0,10.0,0.3339655775837599,Overcast,4,Night,spring,0,2018
34.1,-118.0,0.0,70.0,53.0,10.0,0.175655015598652,Partly Cloudy,3,Day,autumn,0,2017
39.9,-75.1,0.0,73.0,73.0,10.0,0.16782070524190654,Clear,6,Night,summer,1,2016
32.8,-117.1,0.0,70.0,61.0,10.0,0.175655015598652,Fair,2,Day,autumn,0,2019
35.8,-82.0,3.0,81.0,48.0,10.0,0.14509260250954292,Fair,1,Day,spring,1,2019
39.1,-94.5,0.0,27.0,85.0,8.0,0.33470568403507506,Overcast,1,Day,winter,1,2019
35.0,-85.2,0.0,85.0,63.0,10.0,0.3154141116184914,Scattered Clouds,0,Day,summer,0,2018
41.9,-87.9,0.0,75.0,66.0,10.0,0.19946047525166746,Overcast,2,Night,summer,0,2018
39.4,-76.6,0.0,48.0,83.0,,0.33470568403507506,Other,3,Day,autumn,0,2017
34.6,-118.7,0.0,55.0,83.0,10.0,0.07512959899967943,Fair,0,Day,spring,0,2017
25.9,-80.3,1.0,85.0,48.0,10.0,0.1837178381607416,Overcast,1,Day,autumn,1,2016
34.0,-118.3,0.0,86.0,43.0,10.0,0.33470568403507506,Clear,1,Day,summer,0,2016
34.0,-81.1,1.0,40.0,83.0,7.0,0.3339655775837599,Other,6,Night,autumn,1,2018
39.8,-105.0,0.0,54.0,38.0,50.0,0.1934317088257318,Scattered Clouds,4,Day,spring,0,2017
39.5,-119.8,0.0,73.0,20.0,10.0,0.19946047525166746,Scattered Clouds,3,Day,spring,1,2017
39.6,-75.6,0.0,74.0,93.0,6.0,0.35196423784104736,Overcast,5,Day,summer,1,2016
46.9,-114.0,1.0,16.0,88.0,4.0,0.3339655775837599,Other,2,Day,winter,0,2019
38.2,-121.7,0.0,62.0,80.0,10.0,0.175655015598652,Overcast,2,Day,spring,0,2017
34.0,-118.1,0.0,55.0,69.0,10.0,0.07512959899967943,Fair,0,Day,autumn,0,2019
41.5,-81.7,0.0,20.0,60.0,9.0,0.16782070524190654,Other,3,Day,winter,0,2016
40.0,-75.6,0.0,64.0,68.0,10.0,0.11539246896503184,Fair,5,Day,summer,0,2019
42.8,-71.5,0.0,44.0,58.0,10.0,0.2597082330778817,Mostly Cloudy,3,Day,autumn,0,2017
29.7,-95.3,0.0,80.0,87.0,10.0,0.2597082330778817,Mostly Cloudy,4,Day,summer,0,2017
39.3,-76.6,0.0,85.0,61.0,,0.14172863575095576,Other,2,Day,summer,0,2019
34.2,-119.0,0.0,69.0,58.0,10.0,0.19946047525166746,Mostly Cloudy,1,Day,autumn,0,2017
38.5,-121.4,0.0,75.0,18.0,10.0,0.16782070524190654,Clear,1,Day,autumn,1,2018
39.8,-105.6,0.0,27.0,59.0,10.0,0.17427911846260802,Clear,6,Day,winter,0,2018
26.7,-80.1,1.0,62.0,44.0,10.0,0.17427911846260802,Scattered Clouds,2,Day,spring,0,2017
34.2,-118.9,0.0,57.0,39.0,10.0,0.16782070524190654,Fair,5,Day,autumn,1,2019
33.9,-117.7,0.0,83.0,44.0,10.0,0.11216944406164672,Fair,2,Day,autumn,0,2019
40.7,-73.8,0.0,68.0,78.0,10.0,0.19946047525166746,Mostly Cloudy,0,Day,autumn,0,2018
42.5,-83.1,0.0,34.0,82.0,7.0,0.2854639026097902,Overcast,3,Day,winter,0,2018
31.9,-94.3,7.0,61.0,82.0,,0.1726279818900893,Clear,2,Day,spring,0,2017
34.0,-118.4,0.0,94.0,17.0,10.0,0.1934317088257318,Mostly Cloudy,1,Day,autumn,0,2016
32.7,-117.1,0.0,52.0,59.0,10.0,0.1978658207971211,Clear,4,Day,spring,0,2017
42.0,-87.8,0.0,65.0,70.0,10.0,0.3154141116184914,Mostly Cloudy,2,Day,spring,0,2017
33.9,-118.4,0.0,52.0,74.0,3.0,0.14509260250954292,Other,3,Night,winter,0,2019
41.0,-73.8,0.0,63.0,70.0,10.0,0.19611848126126613,Mostly Cloudy,4,Day,autumn,0,2017
34.3,-118.4,0.0,64.0,24.0,10.0,0.1726279818900893,Fair,1,Day,winter,0,2019
46.5,-122.9,0.0,54.0,100.0,3.0,0.3154141116184914,Light Rain,0,Night,autumn,0,2016
37.9,-122.5,0.0,54.0,94.0,1.0,0.3339655775837599,Light Rain,2,Day,autumn,0,2018
40.7,-74.1,2.0,63.0,35.0,10.0,0.33470568403507506,Mostly Cloudy,0,Day,spring,0,2016
35.8,-78.6,0.0,89.0,52.0,10.0,0.33470568403507506,Scattered Clouds,4,Day,summer,0,2016
33.8,-117.8,0.0,63.0,67.0,10.0,0.1934317088257318,Partly Cloudy,3,Day,spring,0,2018
28.5,-81.3,0.0,87.0,48.0,10.0,0.175655015598652,Clear,2,Day,spring,0,2017
34.5,-92.7,0.0,73.0,76.0,10.0,0.2012560380538422,Cloudy,4,Day,spring,0,2019
43.9,-70.0,0.0,65.0,90.0,10.0,0.14509260250954292,Light Rain,1,Day,autumn,0,2017
35.0,-85.5,5.0,68.0,84.0,10.0,0.1726279818900893,Scattered Clouds,4,Day,summer,1,2017
33.5,-117.1,0.0,68.0,60.0,10.0,0.19946047525166746,Clear,2,Day,spring,0,2017
30.0,-90.1,4.0,,,10.0,0.11539246896503184,Other,5,Night,spring,1,2017
38.6,-121.4,0.0,73.0,11.0,9.0,0.1726279818900893,Clear,3,Day,autumn,0,2017
38.8,-104.8,0.0,42.0,14.0,10.0,0.3154141116184914,Partly Cloudy,1,Day,winter,0,2017
33.7,-112.1,0.0,64.0,33.0,10.0,0.3339655775837599,Clear,1,Night,spring,0,2019
34.0,-91.6,0.0,43.0,65.0,10.0,0.19946047525166746,Mostly Cloudy,2,Day,winter,0,2018
45.5,-122.7,0.0,44.0,96.0,10.0,0.19611848126126613,Light Rain,2,Day,winter,0,2019
42.3,-121.5,1.0,84.0,22.0,10.0,0.20179659383577014,Fair,5,Day,summer,0,2019
33.9,-118.2,0.0,82.0,54.0,10.0,0.11216944406164672,Fair,5,Day,summer,0,2019
27.9,-82.5,0.0,78.0,71.0,10.0,0.11207069872824872,Fair,2,Day,autumn,1,2019
34.0,-81.2,1.0,55.0,37.0,10.0,0.19551397248314875,Partly Cloudy,4,Day,spring,0,2018
36.7,-119.8,0.0,93.0,23.0,10.0,0.1934317088257318,Fair,1,Day,autumn,0,2019
39.7,-105.0,0.0,66.0,60.0,10.0,0.175655015598652,Fair,1,Day,summer,1,2019
42.3,-83.1,0.0,55.0,100.0,2.0,0.35196423784104736,Light Rain,3,Day,spring,0,2017
41.6,-87.6,2.0,35.0,74.0,10.0,0.17427911846260802,Overcast,6,Night,autumn,1,2017
37.3,-113.3,0.0,53.0,64.0,10.0,0.2854639026097902,Mostly Cloudy,4,Day,autumn,0,2018
29.8,-95.0,1.0,63.0,94.0,8.0,0.11216944406164672,Cloudy,0,Day,spring,0,2019
41.8,-87.7,0.0,74.0,82.0,10.0,0.1934317088257318,Cloudy,0,Day,summer,0,2019
34.1,-117.7,1.0,70.0,13.0,10.0,0.3339655775837599,Clear,2,Day,spring,1,2018
34.4,-117.6,0.0,64.0,4.0,10.0,0.1260522790801609,Fair,3,Day,autumn,0,2019
36.1,-95.9,0.0,77.0,64.0,10.0,0.2012560380538422,Mostly Cloudy,6,Day,spring,0,2019
25.8,-80.3,0.0,77.0,74.0,10.0,0.1837178381607416,Mostly Cloudy,3,Night,autumn,1,2019
44.5,-118.7,1.0,62.0,49.0,10.0,0.1260522790801609,Fair,3,Day,autumn,0,2019
42.7,-73.8,0.0,59.0,20.0,10.0,0.3154141116184914,Scattered Clouds,2,Day,spring,1,2016
25.8,-80.3,0.0,82.0,79.0,9.0,0.20179659383577014,Light Rain,3,Day,summer,0,2017
42.3,-123.6,0.0,31.0,96.0,1.0,0.2597082330778817,Other,3,Day,winter,0,2018
42.0,-87.8,1.0,45.0,74.0,10.0,0.19611848126126613,Overcast,5,Night,autumn,1,2017
39.9,-74.9,0.0,90.0,54.0,10.0,0.11207069872824872,Other,2,Day,summer,0,2019
39.1,-94.5,0.0,82.0,44.0,10.0,0.35196423784104736,Partly Cloudy,1,Day,summer,0,2017
36.0,-86.7,0.0,63.0,56.0,10.0,0.19946047525166746,Scattered Clouds,0,Day,spring,0,2017
34.2,-118.4,0.0,64.0,28.0,10.0,0.19611848126126613,Clear,4,Night,winter,0,2018
37.7,-122.5,0.0,73.0,55.0,10.0,0.1978658207971211,Fair,0,Day,autumn,0,2019
35.4,-80.9,0.0,91.0,41.0,10.0,0.33470568403507506,Scattered Clouds,4,Day,summer,0,2016
40.8,-73.9,0.0,58.0,84.0,2.0,0.1260522790801609,Light Rain,1,Day,autumn,0,2019
39.0,-77.0,0.0,85.0,25.0,10.0,0.19946047525166746,Clear,4,Day,spring,1,2018
33.8,-84.5,0.0,48.0,80.0,10.0,0.17427911846260802,Cloudy,3,Day,autumn,0,2019
40.8,-73.7,0.0,65.0,56.0,10.0,0.16782070524190654,Mostly Cloudy,2,Day,summer,1,2016
44.9,-93.0,0.0,28.0,57.0,10.0,0.1726279818900893,Fair,2,Day,autumn,0,2019
40.7,-74.3,0.0,50.0,63.0,10.0,0.19611848126126613,Overcast,2,Night,autumn,0,2017
47.2,-122.4,1.0,74.0,53.0,10.0,0.2012560380538422,Clear,1,Day,summer,0,2016
40.6,-73.9,0.0,74.0,68.0,10.0,0.1726279818900893,Partly Cloudy,6,Night,summer,0,2017
33.8,-84.4,0.0,73.0,55.0,10.0,0.2597082330778817,Clear,4,Day,autumn,1,2016
43.1,-87.9,0.0,39.0,49.0,10.0,0.17427911846260802,Mostly Cloudy,0,Day,spring,0,2019
32.8,-97.1,1.0,63.0,100.0,2.0,0.3339655775837599,Other,1,Day,winter,0,2019
25.8,-80.3,2.0,86.0,59.0,10.0,0.1260522790801609,Other,4,Day,autumn,1,2019
40.7,-111.8,0.0,48.0,80.0,9.0,0.2012560380538422,Light Rain,3,Day,spring,0,2019
25.8,-80.2,1.0,76.0,79.0,10.0,0.2012560380538422,Mostly Cloudy,0,Day,spring,0,2017
34.1,-117.5,0.0,54.0,64.0,10.0,0.175655015598652,Fair,5,Night,winter,0,2019
35.3,-80.9,0.0,59.0,87.0,10.0,0.3339655775837599,Partly Cloudy,4,Day,summer,0,2017
34.0,-118.2,0.0,67.0,59.0,8.0,0.07512959899967943,Fair,1,Day,autumn,0,2019
42.1,-72.6,2.0,57.0,21.0,10.0,0.3154141116184914,Mostly Cloudy,0,Day,spring,0,2016
33.9,-118.4,0.0,66.0,54.0,10.0,0.07512959899967943,Fair,2,Day,autumn,0,2019
34.1,-80.9,1.0,45.0,34.0,10.0,0.2854639026097902,Clear,4,Day,spring,0,2018
34.4,-118.9,1.0,59.0,69.0,10.0,0.2854639026097902,Overcast,3,Day,spring,1,2018
36.9,-76.4,1.0,26.0,96.0,8.0,0.3339655775837599,Clear,3,Day,winter,0,2018
38.1,-122.2,0.0,63.0,93.0,2.0,0.3154141116184914,Other,4,Day,autumn,0,2016
41.1,-74.1,0.0,82.0,31.0,10.0,0.17427911846260802,Clear,3,Day,summer,1,2018
39.9,-105.0,1.0,37.0,56.0,30.0,0.175655015598652,Clear,1,Night,autumn,0,2018
41.1,-104.9,2.0,27.0,80.0,2.0,0.11539246896503184,Other,3,Day,spring,0,2019
39.9,-86.3,1.0,40.0,65.0,10.0,0.2597082330778817,Clear,3,Day,winter,0,2016
32.9,-96.7,0.0,90.0,49.0,13.0,0.2012560380538422,Clear,4,Day,summer,0,2016
33.5,-112.2,1.0,79.0,20.0,10.0,0.3339655775837599,Clear,6,Day,summer,1,2018
41.6,-87.7,1.0,80.0,64.0,10.0,0.2012560380538422,Clear,2,Day,summer,1,2017
33.4,-117.5,0.0,77.0,60.0,10.0,0.19946047525166746,Fair,2,Day,summer,0,2019
34.2,-119.1,0.0,64.0,60.0,10.0,0.07512959899967943,Fair,0,Night,autumn,0,2019
39.5,-104.9,1.0,20.0,89.0,0.0,0.11539246896503184,Other,2,Day,spring,1,2019
34.1,-118.5,0.0,49.0,41.0,10.0,0.1837178381607416,Clear,1,Night,spring,1,2017
37.9,-121.3,0.0,51.0,83.0,6.0,0.2012560380538422,Other,6,Day,winter,0,2019
41.8,-72.9,0.0,82.0,39.0,10.0,0.175655015598652,Partly Cloudy,4,Day,summer,1,2018
41.8,-87.8,1.0,51.0,74.0,10.0,0.175655015598652,Clear,6,Night,autumn,0,2016
41.9,-88.0,0.0,64.0,73.0,10.0,0.3339655775837599,Partly Cloudy,0,Day,summer,0,2016
47.8,-122.1,0.0,46.0,83.0,10.0,0.3154141116184914,Scattered Clouds,2,Day,autumn,0,2016
34.3,-119.1,0.0,65.0,84.0,9.0,0.07512959899967943,Fair,6,Night,autumn,0,2019
35.2,-80.9,0.0,30.0,51.0,10.0,0.175655015598652,Clear,3,Day,spring,0,2017
38.5,-121.5,0.0,68.0,61.0,10.0,0.1978658207971211,Fair,2,Day,autumn,0,2019
33.7,-117.8,0.0,74.0,57.0,10.0,0.11207069872824872,Fair,1,Day,autumn,0,2019
39.1,-94.7,0.0,,,,0.33470568403507506,Other,1,Day,winter,1,2017
40.7,-74.2,0.0,69.0,81.0,10.0,0.19611848126126613,Mostly Cloudy,2,Night,summer,1,2019
38.0,-121.9,0.0,71.0,14.0,10.0,0.14172863575095576,Fair,1,Day,autumn,0,2019
34.1,-118.5,0.0,52.0,97.0,2.0,0.19551397248314875,Other,6,Night,winter,0,2019
36.0,-86.6,1.0,62.0,90.0,10.0,0.2012560380538422,Clear,0,Day,autumn,0,2016
41.8,-88.1,0.0,73.0,46.0,10.0,0.19946047525166746,Partly Cloudy,1,Day,autumn,0,2016
26.1,-80.2,1.0,80.0,85.0,10.0,0.19611848126126613,Mostly Cloudy,4,Day,spring,0,2017
30.3,-81.7,0.0,88.0,55.0,10.0,0.1837178381607416,Mostly Cloudy,3,Day,summer,0,2016
45.0,-117.9,4.0,62.0,58.0,10.0,0.19611848126126613,Cloudy,2,Day,autumn,0,2019
39.0,-94.7,0.0,,,,0.33470568403507506,Other,3,Day,summer,0,2017
37.9,-121.2,0.0,74.0,37.0,10.0,0.11216944406164672,Partly Cloudy,3,Day,autumn,0,2019
44.2,-93.9,0.0,35.0,70.0,10.0,0.14509260250954292,Fair,5,Day,winter,0,2019
43.4,-70.5,0.0,38.0,39.0,10.0,0.19946047525166746,Clear,2,Day,spring,0,2019
37.7,-122.1,0.0,57.0,87.0,10.0,0.175655015598652,Cloudy,4,Night,winter,0,2019
40.0,-76.3,1.0,54.0,69.0,9.0,0.3339655775837599,Light Rain,1,Day,spring,1,2016
37.7,-121.9,0.0,53.0,69.0,4.0,0.3339655775837599,Other,4,Night,winter,0,2017
34.5,-118.6,0.0,59.0,90.0,4.0,0.2012560380538422,Light Rain,6,Day,winter,0,2019
33.8,-84.4,0.0,75.0,38.0,10.0,0.2597082330778817,Clear,5,Day,autumn,1,2016
45.5,-122.8,0.0,89.0,27.0,10.0,0.33470568403507506,Clear,0,Day,summer,0,2018
32.7,-97.4,0.0,83.0,72.0,10.0,0.11207069872824872,Mostly Cloudy,0,Day,summer,1,2019
42.9,-78.9,0.0,87.0,40.0,10.0,0.1934317088257318,Partly Cloudy,1,Day,summer,0,2016
37.2,-79.7,1.0,96.0,29.0,10.0,0.11207069872824872,Fair,3,Day,autumn,1,2019
28.0,-82.7,0.0,81.0,36.0,10.0,0.35196423784104736,Clear,1,Day,spring,0,2018
42.5,-122.8,0.0,35.0,96.0,0.0,0.3339655775837599,Fog,3,Day,winter,0,2018
39.1,-94.6,0.0,,,,0.33470568403507506,Other,4,Day,spring,0,2018
45.0,-93.4,0.0,12.0,59.0,10.0,0.19946047525166746,Fair,1,Day,autumn,0,2019
38.3,-121.3,0.0,70.0,28.0,10.0,0.19946047525166746,Clear,2,Day,spring,0,2018
38.5,-122.7,0.0,77.0,54.0,9.0,0.2012560380538422,Fair,2,Day,spring,0,2019
47.5,-122.2,1.0,63.0,34.0,10.0,0.17427911846260802,Partly Cloudy,0,Day,spring,1,2019
45.3,-93.0,0.0,19.0,74.0,10.0,0.16782070524190654,Partly Cloudy,4,Day,winter,0,2019
43.8,-70.3,0.0,30.0,92.0,10.0,0.3339655775837599,Overcast,4,Night,spring,0,2018
45.3,-118.0,0.0,50.0,89.0,10.0,0.07512959899967943,Partly Cloudy,5,Night,autumn,0,2019
45.4,-91.7,1.0,51.0,57.0,10.0,0.1837178381607416,Partly Cloudy,5,Night,autumn,1,2019
42.4,-88.0,0.0,54.0,64.0,10.0,0.175655015598652,Clear,4,Day,autumn,1,2016
41.3,-74.0,0.0,66.0,73.0,10.0,0.17427911846260802,Partly Cloudy,5,Day,autumn,1,2018
32.7,-97.2,0.0,77.0,78.0,10.0,0.2012560380538422,Scattered Clouds,3,Day,spring,1,2018
36.1,-115.2,0.0,80.0,18.0,10.0,0.3154141116184914,Partly Cloudy,1,Day,autumn,0,2016
34.2,-118.4,0.0,89.0,38.0,10.0,0.19611848126126613,Clear,0,Day,summer,0,2018
41.7,-86.3,0.0,28.0,81.0,3.0,0.16782070524190654,Other,2,Day,spring,1,2018
25.9,-80.3,0.0,78.0,93.0,10.0,0.33470568403507506,Clear,2,Night,summer,0,2017
33.8,-118.3,0.0,73.0,73.0,10.0,0.2854639026097902,Scattered Clouds,3,Day,summer,0,2018
42.5,-83.1,1.0,39.0,83.0,7.0,0.2854639026097902,Overcast,0,Day,autumn,0,2017
37.8,-122.4,0.0,57.0,53.0,10.0,0.35196423784104736,Clear,2,Night,winter,0,2016
33.8,-118.2,0.0,62.0,86.0,4.0,0.1837178381607416,Overcast,4,Day,autumn,0,2016
34.0,-118.1,0.0,64.0,78.0,10.0,0.2597082330778817,Clear,1,Day,autumn,0,2016
32.9,-96.8,0.0,55.0,64.0,10.0,0.20179659383577014,Mostly Cloudy,3,Day,spring,1,2018
40.6,-76.4,4.0,77.0,78.0,10.0,0.33470568403507506,Clear,2,Day,summer,1,2016
33.5,-112.0,0.0,76.0,85.0,10.0,0.2012560380538422,Overcast,6,Day,summer,0,2017
39.0,-104.8,0.0,19.0,83.0,10.0,0.19551397248314875,Clear,1,Day,spring,0,2018
39.1,-94.5,1.0,10.0,73.0,1.0,0.33470568403507506,Other,1,Day,winter,0,2017
41.4,-74.0,0.0,75.0,65.0,20.0,0.3339655775837599,Mostly Cloudy,0,Day,autumn,0,2016
42.3,-88.2,0.0,89.0,59.0,10.0,0.2597082330778817,Scattered Clouds,4,Day,summer,1,2016
35.3,-80.8,1.0,70.0,83.0,10.0,0.2012560380538422,Cloudy,3,Day,spring,0,2019
25.9,-80.2,0.0,79.0,40.0,10.0,0.2597082330778817,Clear,4,Day,winter,0,2017
41.8,-71.4,0.0,43.0,86.0,10.0,0.19551397248314875,Overcast,0,Day,autumn,0,2018
37.3,-121.8,1.0,55.0,94.0,10.0,0.3154141116184914,Clear,2,Day,summer,0,2016
40.8,-73.8,1.0,81.0,65.0,10.0,0.14509260250954292,Partly Cloudy,2,Day,summer,1,2019
34.1,-118.3,0.0,69.0,65.0,10.0,0.2854639026097902,Clear,3,Day,summer,0,2017
33.9,-84.5,0.0,46.0,100.0,1.0,0.35196423784104736,Overcast,6,Night,winter,1,2019
32.7,-97.2,1.0,79.0,72.0,10.0,0.19551397248314875,Clear,3,Day,autumn,1,2016
